"Leto","Mesec","Dan","Datum smrti","Starostna skupina","Spol","Starostna skupina COUNT","Pristojna UE","Upravna enota"
,,,"04/02/2015","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"04/02/2015","8. Več kot 71 let","M",1,24,"Ljubljana"
,,,"04/02/2015","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"04/02/2015","8. Več kot 71 let","Ž",4,36,"Murska Sobota"
,,,"04/02/2015","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"04/02/2015","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"04/02/2015","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"04/02/2015","8. Več kot 71 let","Ž",2,42,"Ptuj"
,,,"04/02/2015","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"04/02/2015","8. Več kot 71 let","M",2,48,"Sežana"
,,,"04/02/2015","7. Od 61-71 let","M",1,49,"Slovenj Gradec"
,,,"04/02/2015","7. Od 61-71 let","M",1,52,"Šentjur pri Celju"
,,,"04/02/2015","8. Več kot 71 let","Ž",1,55,"Tolmin"
,,,"04/02/2015","8. Več kot 71 let","M",1,56,"Trbovlje"
,,,"04/02/2015","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"04/02/2015","6. Od 51-61 let","M",1,56,"Trbovlje"
,,,"04/02/2015","8. Več kot 71 let","M",3,59,"Velenje"
,,,"04/02/2015","6. Od 51-61 let","M",1,60,"Vrhnika"
,,,"04/02/2015","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"04/02/2015","8. Več kot 71 let","Ž",1,62,"Žalec"
,,,"04/02/2015","8. Več kot 71 let","M",3,64,"Maribor"
,,,"04/02/2015","7. Od 61-71 let","M",1,64,"Maribor"
,,,"04/02/2015","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"04/02/2015","8. Več kot 71 let","Ž",2,64,"Maribor"
,,,"04/02/2015","6. Od 51-61 let","M",1,64,"Maribor"
,,,"04/02/2015","8. Več kot 71 let","Ž",1,68,"Ruše"
"2015","Februar","05/02/2015","05/02/2015","8. Več kot 71 let","M",1,1,"Ajdovščina"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"05/02/2015","8. Več kot 71 let","M",2,3,"Celje"
,,,"05/02/2015","5. Od 41-51 let","M",1,3,"Celje"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,9,"Grosuplje"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,12,"Ilirska Bistrica"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"05/02/2015","8. Več kot 71 let","M",2,18,"Kranj"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"05/02/2015","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"05/02/2015","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"05/02/2015","2. Od 3-18 let","Ž",1,24,"Ljubljana"
,,,"05/02/2015","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"05/02/2015","5. Od 41-51 let","Ž",1,24,"Ljubljana"
,,,"05/02/2015","8. Več kot 71 let","Ž",4,24,"Ljubljana"
,,,"05/02/2015","8. Več kot 71 let","M",1,29,"Ljutomer"
,,,"05/02/2015","8. Več kot 71 let","Ž",3,36,"Murska Sobota"
,,,"05/02/2015","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"05/02/2015","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"05/02/2015","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"05/02/2015","4. Od 31-41 let","M",1,38,"Novo mesto"
,,,"05/02/2015","8. Več kot 71 let","M",3,38,"Novo mesto"
,,,"05/02/2015","7. Od 61-71 let","M",1,40,"Piran"
,,,"05/02/2015","8. Več kot 71 let","M",1,40,"Piran"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"05/02/2015","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"05/02/2015","8. Več kot 71 let","Ž",3,42,"Ptuj"
,,,"05/02/2015","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"05/02/2015","6. Od 51-61 let","M",1,53,"Škofja Loka"
,,,"05/02/2015","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"05/02/2015","8. Več kot 71 let","M",2,55,"Tolmin"
,,,"05/02/2015","8. Več kot 71 let","M",2,56,"Trbovlje"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"05/02/2015","8. Več kot 71 let","M",1,59,"Velenje"
,,,"05/02/2015","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"05/02/2015","6. Od 51-61 let","M",1,64,"Maribor"
,,,"05/02/2015","8. Več kot 71 let","M",4,64,"Maribor"
,,,"05/02/2015","8. Več kot 71 let","Ž",5,64,"Maribor"
,,,"05/02/2015","8. Več kot 71 let","M",1,65,"Pesnica"
"2015","Februar","06/02/2015","06/02/2015","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"06/02/2015","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,7,"Dravograd"
,,,"06/02/2015","8. Več kot 71 let","M",1,13,"Izola"
,,,"06/02/2015","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,15,"Kamnik"
,,,"06/02/2015","8. Več kot 71 let","M",1,17,"Koper"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,17,"Koper"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"06/02/2015","8. Več kot 71 let","M",1,21,"Lenart"
,,,"06/02/2015","8. Več kot 71 let","M",1,23,"Litija"
,,,"06/02/2015","8. Več kot 71 let","M",8,24,"Ljubljana"
,,,"06/02/2015","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,35,"Mozirje"
,,,"06/02/2015","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"06/02/2015","8. Več kot 71 let","Ž",5,36,"Murska Sobota"
,,,"06/02/2015","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"06/02/2015","7. Od 61-71 let","M",1,37,"Nova Gorica"
,,,"06/02/2015","8. Več kot 71 let","Ž",4,37,"Nova Gorica"
,,,"06/02/2015","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"06/02/2015","7. Od 61-71 let","Ž",1,37,"Nova Gorica"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"06/02/2015","7. Od 61-71 let","M",1,38,"Novo mesto"
,,,"06/02/2015","6. Od 51-61 let","M",1,38,"Novo mesto"
,,,"06/02/2015","8. Več kot 71 let","M",3,38,"Novo mesto"
,,,"06/02/2015","5. Od 41-51 let","Ž",1,38,"Novo mesto"
,,,"06/02/2015","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,47,"Sevnica"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,51,"Slovenske Konjice"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,55,"Tolmin"
,,,"06/02/2015","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"06/02/2015","8. Več kot 71 let","M",1,59,"Velenje"
,,,"06/02/2015","6. Od 51-61 let","M",1,61,"Zagorje ob Savi"
,,,"06/02/2015","8. Več kot 71 let","Ž",3,64,"Maribor"
,,,"06/02/2015","7. Od 61-71 let","Ž",1,64,"Maribor"
,,,"06/02/2015","7. Od 61-71 let","M",1,64,"Maribor"
,,,"06/02/2015","8. Več kot 71 let","M",3,64,"Maribor"
"2015","Februar","07/02/2015","07/02/2015","8. Več kot 71 let","M",1,1,"Ajdovščina"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,1,"Ajdovščina"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"07/02/2015","8. Več kot 71 let","M",2,2,"Brežice"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"07/02/2015","8. Več kot 71 let","M",1,6,"Domžale"
,,,"07/02/2015","4. Od 31-41 let","M",1,6,"Domžale"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,13,"Izola"
,,,"07/02/2015","6. Od 51-61 let","M",1,14,"Jesenice"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,15,"Kamnik"
,,,"07/02/2015","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"07/02/2015","6. Od 51-61 let","M",1,15,"Kamnik"
,,,"07/02/2015","8. Več kot 71 let","M",1,17,"Koper"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,17,"Koper"
,,,"07/02/2015","8. Več kot 71 let","M",1,18,"Kranj"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"07/02/2015","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"07/02/2015","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"07/02/2015","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"07/02/2015","8. Več kot 71 let","M",5,24,"Ljubljana"
,,,"07/02/2015","3. Od 18-31 let","M",1,24,"Ljubljana"
,,,"07/02/2015","8. Več kot 71 let","Ž",2,36,"Murska Sobota"
,,,"07/02/2015","8. Več kot 71 let","M",3,36,"Murska Sobota"
,,,"07/02/2015","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"07/02/2015","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"07/02/2015","8. Več kot 71 let","M",1,41,"Postojna"
,,,"07/02/2015","6. Od 51-61 let","M",1,42,"Ptuj"
,,,"07/02/2015","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"07/02/2015","7. Od 61-71 let","M",1,42,"Ptuj"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,45,"Ravne na Koroškem"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,47,"Sevnica"
,,,"07/02/2015","8. Več kot 71 let","M",2,49,"Slovenj Gradec"
,,,"07/02/2015","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"07/02/2015","2. Od 3-18 let","M",1,52,"Šentjur pri Celju"
,,,"07/02/2015","6. Od 51-61 let","M",1,56,"Trbovlje"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,57,"Trebnje"
,,,"07/02/2015","7. Od 61-71 let","M",1,58,"Tržič"
,,,"07/02/2015","8. Več kot 71 let","Ž",2,59,"Velenje"
,,,"07/02/2015","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"07/02/2015","8. Več kot 71 let","M",4,64,"Maribor"
,,,"07/02/2015","8. Več kot 71 let","Ž",3,64,"Maribor"
"2015","Februar","08/02/2015","08/02/2015","6. Od 51-61 let","M",1,2,"Brežice"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"08/02/2015","8. Več kot 71 let","M",2,3,"Celje"
,,,"08/02/2015","8. Več kot 71 let","M",1,4,"Cerknica"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"08/02/2015","7. Od 61-71 let","M",1,7,"Dravograd"
,,,"08/02/2015","6. Od 51-61 let","M",1,11,"Idrija"
,,,"08/02/2015","8. Več kot 71 let","M",1,12,"Ilirska Bistrica"
,,,"08/02/2015","8. Več kot 71 let","M",1,13,"Izola"
,,,"08/02/2015","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"08/02/2015","7. Od 61-71 let","Ž",1,14,"Jesenice"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"08/02/2015","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"08/02/2015","8. Več kot 71 let","M",1,17,"Koper"
,,,"08/02/2015","5. Od 41-51 let","Ž",1,18,"Kranj"
,,,"08/02/2015","7. Od 61-71 let","M",1,18,"Kranj"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"08/02/2015","8. Več kot 71 let","M",2,20,"Laško"
,,,"08/02/2015","7. Od 61-71 let","Ž",2,24,"Ljubljana"
,,,"08/02/2015","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"08/02/2015","7. Od 61-71 let","M",7,24,"Ljubljana"
,,,"08/02/2015","8. Več kot 71 let","Ž",5,24,"Ljubljana"
,,,"08/02/2015","6. Od 51-61 let","M",1,35,"Mozirje"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"08/02/2015","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"08/02/2015","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"08/02/2015","8. Več kot 71 let","M",3,42,"Ptuj"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"08/02/2015","7. Od 61-71 let","M",1,42,"Ptuj"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,47,"Sevnica"
,,,"08/02/2015","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"08/02/2015","7. Od 61-71 let","M",1,52,"Šentjur pri Celju"
,,,"08/02/2015","8. Več kot 71 let","Ž",2,52,"Šentjur pri Celju"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,54,"Šmarje pri Jelšah"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,55,"Tolmin"
,,,"08/02/2015","8. Več kot 71 let","M",1,57,"Trebnje"
,,,"08/02/2015","8. Več kot 71 let","M",2,59,"Velenje"
,,,"08/02/2015","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"08/02/2015","8. Več kot 71 let","M",1,61,"Zagorje ob Savi"
,,,"08/02/2015","8. Več kot 71 let","M",1,64,"Maribor"
,,,"08/02/2015","8. Več kot 71 let","Ž",3,64,"Maribor"
"2015","Februar","09/02/2015","09/02/2015","8. Več kot 71 let","M",1,1,"Ajdovščina"
,,,"09/02/2015","8. Več kot 71 let","M",1,2,"Brežice"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"09/02/2015","8. Več kot 71 let","M",1,3,"Celje"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"09/02/2015","8. Več kot 71 let","M",1,5,"Črnomelj"
,,,"09/02/2015","8. Več kot 71 let","M",1,6,"Domžale"
,,,"09/02/2015","7. Od 61-71 let","Ž",1,8,"Gornja Radgona"
,,,"09/02/2015","8. Več kot 71 let","M",1,8,"Gornja Radgona"
,,,"09/02/2015","5. Od 41-51 let","M",1,8,"Gornja Radgona"
,,,"09/02/2015","7. Od 61-71 let","Ž",1,10,"Hrastnik"
,,,"09/02/2015","8. Več kot 71 let","M",1,11,"Idrija"
,,,"09/02/2015","8. Več kot 71 let","M",2,13,"Izola"
,,,"09/02/2015","7. Od 61-71 let","M",2,13,"Izola"
,,,"09/02/2015","7. Od 61-71 let","M",1,14,"Jesenice"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"09/02/2015","8. Več kot 71 let","M",1,14,"Jesenice"
,,,"09/02/2015","8. Več kot 71 let","Ž",4,18,"Kranj"
,,,"09/02/2015","8. Več kot 71 let","M",2,18,"Kranj"
,,,"09/02/2015","5. Od 41-51 let","Ž",1,18,"Kranj"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,19,"Krško"
,,,"09/02/2015","8. Več kot 71 let","M",1,20,"Laško"
,,,"09/02/2015","8. Več kot 71 let","M",1,22,"Lendava"
,,,"09/02/2015","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"09/02/2015","8. Več kot 71 let","M",4,24,"Ljubljana"
,,,"09/02/2015","8. Več kot 71 let","Ž",7,24,"Ljubljana"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,34,"Metlika"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,35,"Mozirje"
,,,"09/02/2015","6. Od 51-61 let","M",1,35,"Mozirje"
,,,"09/02/2015","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"09/02/2015","8. Več kot 71 let","M",3,36,"Murska Sobota"
,,,"09/02/2015","7. Od 61-71 let","M",1,37,"Nova Gorica"
,,,"09/02/2015","6. Od 51-61 let","M",2,37,"Nova Gorica"
,,,"09/02/2015","8. Več kot 71 let","M",3,37,"Nova Gorica"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"09/02/2015","8. Več kot 71 let","Ž",2,38,"Novo mesto"
,,,"09/02/2015","6. Od 51-61 let","M",1,38,"Novo mesto"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,41,"Postojna"
,,,"09/02/2015","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"09/02/2015","5. Od 41-51 let","M",1,48,"Sežana"
,,,"09/02/2015","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"09/02/2015","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"09/02/2015","8. Več kot 71 let","M",2,59,"Velenje"
,,,"09/02/2015","5. Od 41-51 let","M",1,59,"Velenje"
,,,"09/02/2015","8. Več kot 71 let","M",2,62,"Žalec"
,,,"09/02/2015","8. Več kot 71 let","M",2,64,"Maribor"
,,,"09/02/2015","7. Od 61-71 let","M",1,64,"Maribor"
"2015","Februar","10/02/2015","10/02/2015","8. Več kot 71 let","M",2,1,"Ajdovščina"
,,,"10/02/2015","8. Več kot 71 let","M",1,2,"Brežice"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"10/02/2015","2. Od 3-18 let","M",1,3,"Celje"
,,,"10/02/2015","8. Več kot 71 let","Ž",2,3,"Celje"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,5,"Črnomelj"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,6,"Domžale"
,,,"10/02/2015","8. Več kot 71 let","M",1,6,"Domžale"
,,,"10/02/2015","7. Od 61-71 let","Ž",1,9,"Grosuplje"
,,,"10/02/2015","8. Več kot 71 let","M",2,9,"Grosuplje"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,10,"Hrastnik"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,11,"Idrija"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"10/02/2015","8. Več kot 71 let","M",1,15,"Kamnik"
,,,"10/02/2015","7. Od 61-71 let","M",1,15,"Kamnik"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,15,"Kamnik"
,,,"10/02/2015","8. Več kot 71 let","Ž",2,17,"Koper"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,18,"Kranj"
,,,"10/02/2015","8. Več kot 71 let","M",1,18,"Kranj"
,,,"10/02/2015","8. Več kot 71 let","M",1,21,"Lenart"
,,,"10/02/2015","8. Več kot 71 let","M",1,23,"Litija"
,,,"10/02/2015","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"10/02/2015","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"10/02/2015","8. Več kot 71 let","M",1,24,"Ljubljana"
,,,"10/02/2015","8. Več kot 71 let","Ž",11,24,"Ljubljana"
,,,"10/02/2015","8. Več kot 71 let","M",1,35,"Mozirje"
,,,"10/02/2015","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"10/02/2015","6. Od 51-61 let","M",1,36,"Murska Sobota"
,,,"10/02/2015","8. Več kot 71 let","M",2,36,"Murska Sobota"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"10/02/2015","8. Več kot 71 let","M",2,37,"Nova Gorica"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,40,"Piran"
,,,"10/02/2015","8. Več kot 71 let","Ž",2,41,"Postojna"
,,,"10/02/2015","8. Več kot 71 let","M",2,41,"Postojna"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"10/02/2015","8. Več kot 71 let","M",1,42,"Ptuj"
,,,"10/02/2015","8. Več kot 71 let","M",1,43,"Radlje ob Dravi"
,,,"10/02/2015","8. Več kot 71 let","M",1,46,"Ribnica"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,46,"Ribnica"
,,,"10/02/2015","8. Več kot 71 let","M",1,47,"Sevnica"
,,,"10/02/2015","8. Več kot 71 let","M",1,49,"Slovenj Gradec"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,49,"Slovenj Gradec"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,50,"Slovenska Bistrica"
,,,"10/02/2015","8. Več kot 71 let","M",1,50,"Slovenska Bistrica"
,,,"10/02/2015","8. Več kot 71 let","M",1,53,"Škofja Loka"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,53,"Škofja Loka"
,,,"10/02/2015","7. Od 61-71 let","Ž",1,56,"Trbovlje"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,56,"Trbovlje"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,59,"Velenje"
,,,"10/02/2015","8. Več kot 71 let","M",1,59,"Velenje"
,,,"10/02/2015","8. Več kot 71 let","M",2,62,"Žalec"
,,,"10/02/2015","7. Od 61-71 let","M",1,64,"Maribor"
,,,"10/02/2015","8. Več kot 71 let","M",5,64,"Maribor"
,,,"10/02/2015","8. Več kot 71 let","Ž",5,64,"Maribor"
,,,"10/02/2015","8. Več kot 71 let","Ž",1,65,"Pesnica"
"2015","Februar","11/02/2015","11/02/2015","8. Več kot 71 let","M",1,2,"Brežice"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,2,"Brežice"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,3,"Celje"
,,,"11/02/2015","8. Več kot 71 let","M",1,3,"Celje"
,,,"11/02/2015","8. Več kot 71 let","M",1,5,"Črnomelj"
,,,"11/02/2015","8. Več kot 71 let","Ž",2,6,"Domžale"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,8,"Gornja Radgona"
,,,"11/02/2015","8. Več kot 71 let","M",1,13,"Izola"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,16,"Kočevje"
,,,"11/02/2015","8. Več kot 71 let","M",1,17,"Koper"
,,,"11/02/2015","8. Več kot 71 let","Ž",2,18,"Kranj"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,20,"Laško"
,,,"11/02/2015","6. Od 51-61 let","Ž",1,21,"Lenart"
,,,"11/02/2015","8. Več kot 71 let","M",1,21,"Lenart"
,,,"11/02/2015","7. Od 61-71 let","Ž",1,24,"Ljubljana"
,,,"11/02/2015","7. Od 61-71 let","M",1,24,"Ljubljana"
,,,"11/02/2015","8. Več kot 71 let","M",2,24,"Ljubljana"
,,,"11/02/2015","4. Od 31-41 let","Ž",1,24,"Ljubljana"
,,,"11/02/2015","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"11/02/2015","8. Več kot 71 let","Ž",6,24,"Ljubljana"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,29,"Ljutomer"
,,,"11/02/2015","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,37,"Nova Gorica"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,38,"Novo mesto"
,,,"11/02/2015","7. Od 61-71 let","M",1,38,"Novo mesto"
,,,"11/02/2015","8. Več kot 71 let","M",3,38,"Novo mesto"
,,,"11/02/2015","8. Več kot 71 let","M",1,40,"Piran"
,,,"11/02/2015","7. Od 61-71 let","Ž",1,40,"Piran"
,,,"11/02/2015","7. Od 61-71 let","M",1,41,"Postojna"
,,,"11/02/2015","8. Več kot 71 let","M",2,42,"Ptuj"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,42,"Ptuj"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,43,"Radlje ob Dravi"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,44,"Radovljica"
,,,"11/02/2015","8. Več kot 71 let","Ž",2,48,"Sežana"
,,,"11/02/2015","8. Več kot 71 let","M",1,48,"Sežana"
,,,"11/02/2015","7. Od 61-71 let","M",1,49,"Slovenj Gradec"
,,,"11/02/2015","8. Več kot 71 let","M",1,58,"Tržič"
,,,"11/02/2015","8. Več kot 71 let","M",1,60,"Vrhnika"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,60,"Vrhnika"
,,,"11/02/2015","8. Več kot 71 let","Ž",3,64,"Maribor"
,,,"11/02/2015","8. Več kot 71 let","M",2,64,"Maribor"
,,,"11/02/2015","5. Od 41-51 let","M",1,64,"Maribor"
,,,"11/02/2015","8. Več kot 71 let","Ž",1,65,"Pesnica"
,,,"11/02/2015","8. Več kot 71 let","M",1,68,"Ruše"
"2015","Februar","12/02/2015","12/02/2015","8. Več kot 71 let","M",3,3,"Celje"
,,,"12/02/2015","5. Od 41-51 let","M",1,3,"Celje"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,12,"Ilirska Bistrica"
,,,"12/02/2015","8. Več kot 71 let","M",1,12,"Ilirska Bistrica"
,,,"12/02/2015","8. Več kot 71 let","Ž",2,13,"Izola"
,,,"12/02/2015","8. Več kot 71 let","M",2,14,"Jesenice"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,14,"Jesenice"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,16,"Kočevje"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,17,"Koper"
,,,"12/02/2015","8. Več kot 71 let","M",1,17,"Koper"
,,,"12/02/2015","8. Več kot 71 let","M",2,18,"Kranj"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,19,"Krško"
,,,"12/02/2015","8. Več kot 71 let","Ž",2,20,"Laško"
,,,"12/02/2015","8. Več kot 71 let","M",1,23,"Litija"
,,,"12/02/2015","6. Od 51-61 let","M",1,24,"Ljubljana"
,,,"12/02/2015","7. Od 61-71 let","M",3,24,"Ljubljana"
,,,"12/02/2015","8. Več kot 71 let","Ž",3,24,"Ljubljana"
,,,"12/02/2015","8. Več kot 71 let","M",6,24,"Ljubljana"
,,,"12/02/2015","6. Od 51-61 let","Ž",1,24,"Ljubljana"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,34,"Metlika"
,,,"12/02/2015","8. Več kot 71 let","Ž",1,36,"Murska Sobota"
,,,"12/02/2015","8. Več kot 71 let","M",1,36,"Murska Sobota"
,,,"12/02/2015","7. Od 61-71 let","M",1,36,"Murska Sobota"
,,,"12/02/2015","7. Od 61-71 let","Ž",1,37,"Nova Gorica"
,,,"12/02/2015","8. Več kot 71 let","Ž",2,37,"Nova Gorica"
,,,"12/02/2015","8. Več kot 71 let","M",1,37,"Nova Gorica"
,,,"12/02/2015","8. Več kot 71 let","Ž",3,38,"Novo mesto"
,,,"12/02/2015","8. Več kot 71 let","M",2,38,"Novo mesto"
,,,"12/02/2015","8. Več kot 71 let","M",1,40,"Piran"
,,,"12/02/2015","8. Več kot 71 let","M",1,41,"Postojna"
,,,"12/02/2015","8. Več kot 71 let","M",2,42,"Ptuj"
